brand,product_name,rating,review_title,review_body,review_text,review_date,source_file,source_sheet,source_review_id,voc_tags,voc_tag_count,sentiment,matched_keywords
Unknown,Raechell Solid Wood End Table,5.0,,Great little side table! Definitely is solid wood because it's crazy heavy! I've also gotten lots of compliments which is a bonus.,Great little side table! Definitely is solid wood because it's crazy heavy! I've also gotten lots of compliments which is a bonus.,2025-04-24,Raechell Solid Wood End Table_90条.xlsx,Sheet1,148061043,材质质感; 做工质量; 尺寸与空间适配,3,正向,"材质质感: wood, solid wood | 做工质量: solid, heavy | 尺寸与空间适配: little"
Unknown,Raechell Solid Wood End Table,5.0,,Super well packaged and STURDY! it is the perfect addition to my home.,Super well packaged and STURDY! it is the perfect addition to my home.,2025-04-12,Raechell Solid Wood End Table_90条.xlsx,Sheet1,147616851,做工质量; 物流包装; 情绪价值,3,正向,做工质量: sturdy | 物流包装: packaged | 情绪价值: perfect
Unknown,Raechell Solid Wood End Table,5.0,,Amazing craftsmanship. Gorgeous wood.,Amazing craftsmanship. Gorgeous wood.,2024-12-25,Raechell Solid Wood End Table_90条.xlsx,Sheet1,140126192,外观审美; 材质质感; 做工质量; 情绪价值,4,正向,外观审美: gorgeous | 材质质感: wood | 做工质量: craftsmanship | 情绪价值: amazing
Unknown,Raechell Solid Wood End Table,5.0,,Perfection. Looks better in person and is substantial super heavy weight and a show stopping piece. Makes the room!!!!,Perfection. Looks better in person and is substantial super heavy weight and a show stopping piece. Makes the room!!!!,2024-12-25,Raechell Solid Wood End Table_90条.xlsx,Sheet1,140074298,外观审美; 做工质量; 尺寸与空间适配; 情绪价值; 照片与实物差异,5,正向,外观审美: looks | 做工质量: heavy | 尺寸与空间适配: room | 情绪价值: perfection | 照片与实物差异: in person
Unknown,Raechell Solid Wood End Table,5.0,,Solid wood and so sturdy. Slightly heavy but a bang for your buck piece.,Solid wood and so sturdy. Slightly heavy but a bang for your buck piece.,2024-11-12,Raechell Solid Wood End Table_90条.xlsx,Sheet1,137149142,材质质感; 做工质量,2,正向,"材质质感: wood, solid wood | 做工质量: sturdy, solid, heavy"
Unknown,Raechell Solid Wood End Table,3.0,,These tables were delivered dirty and dull. Not shiny and pretty like the pictures. My husband hated them. I’m returning them.,These tables were delivered dirty and dull. Not shiny and pretty like the pictures. My husband hated them. I’m returning them.,2024-11-11,Raechell Solid Wood End Table_90条.xlsx,Sheet1,137103526,外观审美; 物流包装,2,中性,外观审美: pretty | 物流包装: delivered
Unknown,Raechell Solid Wood End Table,5.0,,"Beautiful, solid and unique. Buy it!","Beautiful, solid and unique. Buy it!",2024-09-07,Raechell Solid Wood End Table_90条.xlsx,Sheet1,133670257,外观审美; 艺术感/收藏感; 做工质量; 价格价值感,4,正向,外观审美: beautiful | 艺术感/收藏感: unique | 做工质量: solid | 价格价值感: buy
Unknown,Raechell Solid Wood End Table,5.0,,"Very unique piece, heavy and solid construction. Love this piece goes well with my living room.","Very unique piece, heavy and solid construction. Love this piece goes well with my living room.",2024-03-23,Raechell Solid Wood End Table_90条.xlsx,Sheet1,125107951,艺术感/收藏感; 做工质量; 尺寸与空间适配; 情绪价值,4,正向,"艺术感/收藏感: unique | 做工质量: solid, heavy | 尺寸与空间适配: room | 情绪价值: love"
Unknown,Raechell Solid Wood End Table,5.0,,"Very heavy (40lbs) solid piece of work. Very impressed. Mine came with some damage,,, but company has been quick to replace it. Otherwise, it's very cool to me and what I hoped and needed it for.","Very heavy (40lbs) solid piece of work. Very impressed. Mine came with some damage,,, but company has been quick to replace it. Otherwise, it's very cool to me and what I hoped and needed it for.",2024-03-14,Raechell Solid Wood End Table_90条.xlsx,Sheet1,124608904,做工质量,1,正向,"做工质量: solid, damage, heavy"
Unknown,Raechell Solid Wood End Table,5.0,,Very heavy and solid. I love it!,Very heavy and solid. I love it!,2024-02-21,Raechell Solid Wood End Table_90条.xlsx,Sheet1,123666377,做工质量; 情绪价值,2,正向,"做工质量: solid, heavy | 情绪价值: love"
Unknown,Raechell Solid Wood End Table,5.0,,The end tables made us gasp with the beauty of the items. Highly recommended!,The end tables made us gasp with the beauty of the items. Highly recommended!,2024-02-03,Raechell Solid Wood End Table_90条.xlsx,Sheet1,122707848,未归类,1,正向,
Unknown,Raechell Solid Wood End Table,5.0,,These are so beautiful and HEAVY! They should last forever!!,These are so beautiful and HEAVY! They should last forever!!,2023-12-14,Raechell Solid Wood End Table_90条.xlsx,Sheet1,120037836,外观审美; 做工质量,2,正向,外观审美: beautiful | 做工质量: heavy
Unknown,Raechell Solid Wood End Table,5.0,,Love these. I bought two. Very heavy. They are unique and sturdy.,Love these. I bought two. Very heavy. They are unique and sturdy.,2023-12-07,Raechell Solid Wood End Table_90条.xlsx,Sheet1,119705763,艺术感/收藏感; 做工质量; 情绪价值,3,正向,"艺术感/收藏感: unique | 做工质量: sturdy, heavy | 情绪价值: love"
Unknown,Raechell Solid Wood End Table,4.0,,This is a beautiful living art. It has interactions. I didn't know what it meant to have it treated. Very heavy,This is a beautiful living art. It has interactions. I didn't know what it meant to have it treated. Very heavy,2023-10-27,Raechell Solid Wood End Table_90条.xlsx,Sheet1,117808550,外观审美; 艺术感/收藏感; 做工质量,3,正向,外观审美: beautiful | 艺术感/收藏感: art | 做工质量: heavy
Unknown,Raechell Solid Wood End Table,1.0,,"It looked good, but the table has worms eating through it and leaving fresh piles of sawdust on the floor around it.","It looked good, but the table has worms eating through it and leaving fresh piles of sawdust on the floor around it.",2022-12-17,Raechell Solid Wood End Table_90条.xlsx,Sheet1,102635341,未归类,1,负向,
Unknown,Raechell Solid Wood End Table,4.0,,I like this snake end table. It looks unusual and that is what I needed. It came with tiny scratches and it would be awesome if vendor polish it to make it shine.,I like this snake end table. It looks unusual and that is what I needed. It came with tiny scratches and it would be awesome if vendor polish it to make it shine.,2022-11-29,Raechell Solid Wood End Table_90条.xlsx,Sheet1,101819657,外观审美; 艺术感/收藏感,2,正向,外观审美: looks | 艺术感/收藏感: unusual
Unknown,Raechell Solid Wood End Table,5.0,,"Beautiful table so unique! I have to add mineral oil for a shine. It came in two boxes very secure. Box in a box, pretty hilarious! The card in between each space was ridiculous! It was so hard to come out. Otherwise, it will go perfect in our hot tub room!","Beautiful table so unique! I have to add mineral oil for a shine. It came in two boxes very secure. Box in a box, pretty hilarious! The card in between each space was ridiculous! It was so hard to come out. Otherwise, it will go perfect in our hot tub room!",2022-11-28,Raechell Solid Wood End Table_90条.xlsx,Sheet1,101740824,外观审美; 艺术感/收藏感; 尺寸与空间适配; 物流包装; 情绪价值,5,正向,"外观审美: beautiful, pretty | 艺术感/收藏感: unique | 尺寸与空间适配: space, room | 物流包装: box | 情绪价值: perfect"
Unknown,Raechell Solid Wood End Table,5.0,,"Very pretty. Wish it were taller, but it is a beautiful piece.","Very pretty. Wish it were taller, but it is a beautiful piece.",2022-11-15,Raechell Solid Wood End Table_90条.xlsx,Sheet1,101166621,外观审美,1,正向,"外观审美: beautiful, pretty"
Unknown,Raechell Solid Wood End Table,5.0,,Love the design! It fits our furniture setup perfectly.,Love the design! It fits our furniture setup perfectly.,2022-10-10,Raechell Solid Wood End Table_90条.xlsx,Sheet1,99436816,外观审美; 尺寸与空间适配; 情绪价值,3,正向,外观审美: design | 尺寸与空间适配: fits | 情绪价值: love
Unknown,Raechell Solid Wood End Table,1.0,,Terrible!! Unfinished looked nothing like the pic !! But they made it right for me!!,Terrible!! Unfinished looked nothing like the pic !! But they made it right for me!!,2022-06-30,Raechell Solid Wood End Table_90条.xlsx,Sheet1,95904499,未归类,1,负向,
Unknown,Raechell Solid Wood End Table,5.0,,Nice product! Exactly as detailed.,Nice product! Exactly as detailed.,2022-01-28,Raechell Solid Wood End Table_90条.xlsx,Sheet1,89219653,未归类,1,正向,
Unknown,Raechell Solid Wood End Table,3.0,,Love the shape. Top has major crack on it .I thought it would have a cost of varnish on it like the picture. Its 50 lbs and was left in our tiny mail room. Im 73 thankfully neighbors helped.,Love the shape. Top has major crack on it .I thought it would have a cost of varnish on it like the picture. Its 50 lbs and was left in our tiny mail room. Im 73 thankfully neighbors helped.,2021-12-06,Raechell Solid Wood End Table_90条.xlsx,Sheet1,87261218,尺寸与空间适配; 价格价值感; 情绪价值; 照片与实物差异,4,正向,尺寸与空间适配: room | 价格价值感: cost | 情绪价值: love | 照片与实物差异: picture
Unknown,Raechell Solid Wood End Table,5.0,,"Beautiful side table, just as pictured! Given it’s real wood, it’s incredibly heavy. However, that means it’s durable. No assembly necessary!","Beautiful side table, just as pictured! Given it’s real wood, it’s incredibly heavy. However, that means it’s durable. No assembly necessary!",2021-09-07,Raechell Solid Wood End Table_90条.xlsx,Sheet1,83948185,外观审美; 材质质感; 做工质量; 安装体验; 照片与实物差异,5,正向,"外观审美: beautiful | 材质质感: wood | 做工质量: durable, heavy | 安装体验: assembly | 照片与实物差异: as pictured, as pictured, just as pictured"
Unknown,Raechell Solid Wood End Table,5.0,,Incredible quality! Solid wood and pretty heavy for the size,Incredible quality! Solid wood and pretty heavy for the size,2021-09-05,Raechell Solid Wood End Table_90条.xlsx,Sheet1,83726212,外观审美; 材质质感; 做工质量; 尺寸与空间适配,4,正向,"外观审美: pretty | 材质质感: wood, solid wood | 做工质量: quality, solid, heavy | 尺寸与空间适配: size"
Unknown,Raechell Solid Wood End Table,5.0,,"Absolutely stunning! The secret is to apply thick coat of Lin Seed Oil and repeat if wood absorbs quickly. Let dry 24 hours. Reapply one more time if needed. The different grains are beautiful and top center code swirl is remarkable! We are not putting any objects on it, it’s a piece of art!","Absolutely stunning! The secret is to apply thick coat of Lin Seed Oil and repeat if wood absorbs quickly. Let dry 24 hours. Reapply one more time if needed. The different grains are beautiful and top center code swirl is remarkable! We are not putting any objects on it, it’s a piece of art!",2021-08-15,Raechell Solid Wood End Table_90条.xlsx,Sheet1,80054650,外观审美; 艺术感/收藏感; 材质质感; 情绪价值; 照片与实物差异,5,正向,外观审美: beautiful | 艺术感/收藏感: art | 材质质感: wood | 情绪价值: stunning | 照片与实物差异: different
Unknown,Raechell Solid Wood End Table,5.0,,This table is as advertised. It is not bulky which I was concerned about. It fits in between our chairs perfectly and definitely won’t tip over.,This table is as advertised. It is not bulky which I was concerned about. It fits in between our chairs perfectly and definitely won’t tip over.,2021-08-12,Raechell Solid Wood End Table_90条.xlsx,Sheet1,78966542,尺寸与空间适配,1,正向,尺寸与空间适配: fits
Unknown,Raechell Solid Wood End Table,5.0,,We absolutely are in love with this purchase ‼️,We absolutely are in love with this purchase ‼️,2021-07-23,Raechell Solid Wood End Table_90条.xlsx,Sheet1,76185787,价格价值感; 情绪价值,2,正向,价格价值感: purchase | 情绪价值: love
Unknown,Raechell Solid Wood End Table,5.0,,Gorgeous and very solidheavy. Love this piece!,Gorgeous and very solidheavy. Love this piece!,2021-07-17,Raechell Solid Wood End Table_90条.xlsx,Sheet1,74623926,外观审美; 情绪价值,2,正向,外观审美: gorgeous | 情绪价值: love
Unknown,Raechell Solid Wood End Table,5.0,,EVERYTHING I EXPECTED. ARRIVED EARLY. AND FITS IN WITH MY DECOR PERFECTLY,EVERYTHING I EXPECTED. ARRIVED EARLY. AND FITS IN WITH MY DECOR PERFECTLY,2021-07-09,Raechell Solid Wood End Table_90条.xlsx,Sheet1,74196257,尺寸与空间适配; 物流包装; 照片与实物差异,3,正向,尺寸与空间适配: fits | 物流包装: arrived | 照片与实物差异: expected
Unknown,Raechell Solid Wood End Table,1.0,,Mine has already split. It will be in a charity box before long.,Mine has already split. It will be in a charity box before long.,2021-06-10,Raechell Solid Wood End Table_90条.xlsx,Sheet1,73157726,物流包装,1,负向,物流包装: box
Unknown,Raechell Solid Wood End Table,5.0,,"Love this table with rich color grains! There are mild scratch-looking places along the top and on flat base but not deep cracks. It just looks like natural characteristics of the wood. Very pleased with this heavy, sturdy unusual solid wood end table.","Love this table with rich color grains! There are mild scratch-looking places along the top and on flat base but not deep cracks. It just looks like natural characteristics of the wood. Very pleased with this heavy, sturdy unusual solid wood end table.",2021-03-21,Raechell Solid Wood End Table_90条.xlsx,Sheet1,68932701,外观审美; 艺术感/收藏感; 材质质感; 做工质量; 情绪价值,5,正向,"外观审美: looks, color | 艺术感/收藏感: unusual | 材质质感: wood, solid wood | 做工质量: sturdy, solid, heavy | 情绪价值: love"
Unknown,Raechell Solid Wood End Table,5.0,,I love this! It looks fantastic in my office. It is very heavy and made well!,I love this! It looks fantastic in my office. It is very heavy and made well!,2021-03-20,Raechell Solid Wood End Table_90条.xlsx,Sheet1,68894953,外观审美; 做工质量; 情绪价值,3,正向,外观审美: looks | 做工质量: heavy | 情绪价值: love
Unknown,Raechell Solid Wood End Table,5.0,,Love this unique solid wood table!!!,Love this unique solid wood table!!!,2021-03-13,Raechell Solid Wood End Table_90条.xlsx,Sheet1,68241983,艺术感/收藏感; 材质质感; 做工质量; 情绪价值,4,正向,"艺术感/收藏感: unique | 材质质感: wood, solid wood | 做工质量: solid | 情绪价值: love"
Unknown,Raechell Solid Wood End Table,5.0,,worth EVERY DOLLAR! After I got the first one I had to order a second one!,worth EVERY DOLLAR! After I got the first one I had to order a second one!,2021-03-01,Raechell Solid Wood End Table_90条.xlsx,Sheet1,67758301,价格价值感,1,正向,价格价值感: worth
Unknown,Raechell Solid Wood End Table,5.0,,This piece is absolutely stunning! Delivery was so fast and perfect to fit our needs!!,This piece is absolutely stunning! Delivery was so fast and perfect to fit our needs!!,2021-02-15,Raechell Solid Wood End Table_90条.xlsx,Sheet1,66664614,尺寸与空间适配; 物流包装; 情绪价值,3,正向,"尺寸与空间适配: fit | 物流包装: delivery | 情绪价值: perfect, stunning"
Unknown,Raechell Solid Wood End Table,5.0,,"O, this is a really fun end table. Goes perfectly in our living room. Husband slides his “ important “ stuff on the little shelves. Have had lots of compliments on this unusual table.","O, this is a really fun end table. Goes perfectly in our living room. Husband slides his “ important “ stuff on the little shelves. Have had lots of compliments on this unusual table.",2021-02-01,Raechell Solid Wood End Table_90条.xlsx,Sheet1,65942383,艺术感/收藏感; 尺寸与空间适配,2,正向,"艺术感/收藏感: unusual | 尺寸与空间适配: room, little"
Unknown,Raechell Solid Wood End Table,3.0,,My husband had to shim the base to make the top level.,My husband had to shim the base to make the top level.,2021-02-01,Raechell Solid Wood End Table_90条.xlsx,Sheet1,65939758,未归类,1,中性,
Unknown,Raechell Solid Wood End Table,1.0,,beautiful....looks great in our living room......solid wood it is alright!,beautiful....looks great in our living room......solid wood it is alright!,2021-01-31,Raechell Solid Wood End Table_90条.xlsx,Sheet1,65913067,外观审美; 材质质感; 做工质量; 尺寸与空间适配,4,负向,"外观审美: beautiful, looks | 材质质感: wood, solid wood | 做工质量: solid | 尺寸与空间适配: room"
Unknown,Raechell Solid Wood End Table,4.0,,It’s really unique and a show stopper! My son and daughter-in-law came over and they loved it. I showed them some of the other items that we ordered and they were really impressed. They left our house saying they were going home to decide on a budget for a new couch and that they were going to check out wayfairs selection.,It’s really unique and a show stopper! My son and daughter-in-law came over and they loved it. I showed them some of the other items that we ordered and they were really impressed. They left our house saying they were going home to decide on a budget for a new couch and that they were going to check out wayfairs selection.,2021-01-26,Raechell Solid Wood End Table_90条.xlsx,Sheet1,65680366,艺术感/收藏感,1,正向,"艺术感/收藏感: show stopper, unique"
Unknown,Raechell Solid Wood End Table,5.0,,Rich and natural looking. Love the small night stand.,Rich and natural looking. Love the small night stand.,2020-12-22,Raechell Solid Wood End Table_90条.xlsx,Sheet1,64012705,尺寸与空间适配; 情绪价值,2,正向,尺寸与空间适配: small | 情绪价值: love
Unknown,Raechell Solid Wood End Table,5.0,,"Beautiful piece of Art, that is also an End table","Beautiful piece of Art, that is also an End table",2020-12-18,Raechell Solid Wood End Table_90条.xlsx,Sheet1,63759858,外观审美; 艺术感/收藏感,2,正向,外观审美: beautiful | 艺术感/收藏感: art
Unknown,Raechell Solid Wood End Table,5.0,,We love the table. Very sturdy. Easy to unbox.,We love the table. Very sturdy. Easy to unbox.,2020-12-07,Raechell Solid Wood End Table_90条.xlsx,Sheet1,63175273,做工质量; 安装体验; 情绪价值,3,正向,做工质量: sturdy | 安装体验: unbox | 情绪价值: love
Unknown,Raechell Solid Wood End Table,5.0,,Exactly as it’s described. Looks great in our living room!,Exactly as it’s described. Looks great in our living room!,2020-11-22,Raechell Solid Wood End Table_90条.xlsx,Sheet1,62467530,外观审美; 尺寸与空间适配,2,正向,外观审美: looks | 尺寸与空间适配: room
Unknown,Raechell Solid Wood End Table,5.0,,"Love this! It is a unique and attractive piece, with warm wood colours that vary from level to level. Everyone who sees it comments on its good looks. It arrived in packaging that was extremely well done to protect the table. One word of warning---it is very heavy, even though it has a delicate look. It is a little pricier than some of the other solid wood tables, but it is worth it!","Love this! It is a unique and attractive piece, with warm wood colours that vary from level to level. Everyone who sees it comments on its good looks. It arrived in packaging that was extremely well done to protect the table. One word of warning---it is very heavy, even though it has a delicate look. It is a little pricier than some of the other solid wood tables, but it is worth it!",2020-10-27,Raechell Solid Wood End Table_90条.xlsx,Sheet1,61259723,外观审美; 艺术感/收藏感; 材质质感; 做工质量; 尺寸与空间适配; 物流包装; 价格价值感; 情绪价值,8,正向,"外观审美: look, looks, attractive | 艺术感/收藏感: unique | 材质质感: wood, solid wood | 做工质量: solid, heavy | 尺寸与空间适配: little | 物流包装: arrived, packaging | 价格价值感: worth | 情绪价值: love"
Unknown,Raechell Solid Wood End Table,5.0,,this Raechell is a beautiful table thats very uneek in everyway the style of artistrey makes this table one of a kind that you wont see in other homes.,this Raechell is a beautiful table thats very uneek in everyway the style of artistrey makes this table one of a kind that you wont see in other homes.,2020-04-10,Raechell Solid Wood End Table_90条.xlsx,Sheet1,48346454,外观审美,1,正向,外观审美: beautiful
Unknown,Raechell Solid Wood End Table,5.0,,LOVE LOVE LOVE this table!!! Very beautiful and unique.,LOVE LOVE LOVE this table!!! Very beautiful and unique.,2020-01-30,Raechell Solid Wood End Table_90条.xlsx,Sheet1,44855921,外观审美; 艺术感/收藏感; 情绪价值,3,正向,外观审美: beautiful | 艺术感/收藏感: unique | 情绪价值: love
Unknown,Raechell Solid Wood End Table,5.0,,"Gorgeous product! Unmatched craftsmanship. Product was very heavy, and didn't end up working with my space. But, boy do I wish it did!","Gorgeous product! Unmatched craftsmanship. Product was very heavy, and didn't end up working with my space. But, boy do I wish it did!",2019-05-29,Raechell Solid Wood End Table_90条.xlsx,Sheet1,32658189,外观审美; 做工质量; 尺寸与空间适配,3,正向,"外观审美: gorgeous | 做工质量: craftsmanship, heavy | 尺寸与空间适配: space"
Unknown,Raechell Solid Wood End Table,5.0,,"This is an outstanding piece of wood, beautiful solid and obviously not your run-of-the-mill end table. Received many compliments on this piece.","This is an outstanding piece of wood, beautiful solid and obviously not your run-of-the-mill end table. Received many compliments on this piece.",2018-10-30,Raechell Solid Wood End Table_90条.xlsx,Sheet1,25161096,外观审美; 材质质感; 做工质量,3,正向,外观审美: beautiful | 材质质感: wood | 做工质量: solid
Unknown,Raechell Solid Wood End Table,4.0,,Beautiful but it had a major defect-a fist size hole. Wayfair was very good in terms of shipping me a replacement,Beautiful but it had a major defect-a fist size hole. Wayfair was very good in terms of shipping me a replacement,2018-07-16,Raechell Solid Wood End Table_90条.xlsx,Sheet1,22380451,外观审美; 做工质量; 尺寸与空间适配; 物流包装,4,正向,"外观审美: beautiful | 做工质量: defect | 尺寸与空间适配: size | 物流包装: shipping, replacement"
Unknown,Raechell Solid Wood End Table,5.0,,These are every bit as cool and pretty as in the picture. My 13 year old daughter had no problem unwrapping them. I bought two of these for our informal living room but I think they would also go well in a more formal space. They have a few small cracks that haven't really grown in the last 10 months but really just make them look even more unique. We are really happy with these.,These are every bit as cool and pretty as in the picture. My 13 year old daughter had no problem unwrapping them. I bought two of these for our informal living room but I think they would also go well in a more formal space. They have a few small cracks that haven't really grown in the last 10 months but really just make them look even more unique. We are really happy with these.,2018-05-22,Raechell Solid Wood End Table_90条.xlsx,Sheet1,20937204,外观审美; 艺术感/收藏感; 尺寸与空间适配; 情绪价值; 照片与实物差异,5,正向,"外观审美: pretty, look | 艺术感/收藏感: unique | 尺寸与空间适配: small, space, room | 情绪价值: happy | 照片与实物差异: picture"
Unknown,Raechell Solid Wood End Table,5.0,,"This table is really beautiful and unique-we are really pleased with it. It’s not large, but enough room to place a book on top.","This table is really beautiful and unique-we are really pleased with it. It’s not large, but enough room to place a book on top.",2018-05-09,Raechell Solid Wood End Table_90条.xlsx,Sheet1,20329913,外观审美; 艺术感/收藏感; 尺寸与空间适配,3,正向,"外观审美: beautiful | 艺术感/收藏感: unique | 尺寸与空间适配: large, room"
Unknown,Raechell Solid Wood End Table,5.0,,"Great Quality, great packaging Fantastic piece. Highly recommend this piece","Great Quality, great packaging Fantastic piece. Highly recommend this piece",2018-05-01,Raechell Solid Wood End Table_90条.xlsx,Sheet1,19870759,做工质量; 物流包装; 情绪价值,3,正向,做工质量: quality | 物流包装: packaging | 情绪价值: recommend
Unknown,Raechell Solid Wood End Table,5.0,,"I get lots of compliments on this table and the incredible unique design. It is quite sturdy, being solid wood. I agree with previous reviews that unpacking it can be a little bit of a challenge.","I get lots of compliments on this table and the incredible unique design. It is quite sturdy, being solid wood. I agree with previous reviews that unpacking it can be a little bit of a challenge.",2018-04-11,Raechell Solid Wood End Table_90条.xlsx,Sheet1,19171900,外观审美; 艺术感/收藏感; 材质质感; 做工质量; 尺寸与空间适配,5,正向,"外观审美: design | 艺术感/收藏感: unique | 材质质感: wood, solid wood | 做工质量: sturdy, solid | 尺寸与空间适配: little"
Unknown,Raechell Solid Wood End Table,5.0,,"Great table, well made, packed and shipped. As always wayfair is my go to store!!!","Great table, well made, packed and shipped. As always wayfair is my go to store!!!",2018-04-05,Raechell Solid Wood End Table_90条.xlsx,Sheet1,19049475,做工质量,1,正向,做工质量: well made
Unknown,Raechell Solid Wood End Table,5.0,,Absolutely love this. It is a piece of art and a conversation piece.,Absolutely love this. It is a piece of art and a conversation piece.,2018-03-21,Raechell Solid Wood End Table_90条.xlsx,Sheet1,18691343,艺术感/收藏感; 情绪价值,2,正向,"艺术感/收藏感: art, conversation | 情绪价值: love"
Unknown,Raechell Solid Wood End Table,5.0,,Very beautiful love the look. Worked perfectly where needed. Arrived in perfect condition. 5 stars. Would recommend,Very beautiful love the look. Worked perfectly where needed. Arrived in perfect condition. 5 stars. Would recommend,2018-01-22,Raechell Solid Wood End Table_90条.xlsx,Sheet1,17240466,外观审美; 物流包装; 情绪价值,3,正向,"外观审美: beautiful, look | 物流包装: arrived | 情绪价值: love, perfect, recommend"
Unknown,Raechell Solid Wood End Table,5.0,,Very heavy and stable table. Love it's character!,Very heavy and stable table. Love it's character!,2018-01-16,Raechell Solid Wood End Table_90条.xlsx,Sheet1,17084721,做工质量; 情绪价值,2,正向,做工质量: heavy | 情绪价值: love
Unknown,Raechell Solid Wood End Table,5.0,,The table is definitely a work of art.,The table is definitely a work of art.,2018-01-13,Raechell Solid Wood End Table_90条.xlsx,Sheet1,17004702,艺术感/收藏感,1,正向,"艺术感/收藏感: art, work of art"
Unknown,Raechell Solid Wood End Table,5.0,,"Perfect size for what I needed and I love the way it looks. Heavy, good quality","Perfect size for what I needed and I love the way it looks. Heavy, good quality",2017-08-21,Raechell Solid Wood End Table_90条.xlsx,Sheet1,13610410,外观审美; 做工质量; 尺寸与空间适配; 情绪价值,4,正向,"外观审美: looks | 做工质量: quality, heavy | 尺寸与空间适配: size | 情绪价值: love, perfect"
Unknown,Raechell Solid Wood End Table,5.0,,"Very nice table, heavy wood, grain shows up nicely. Love this as an accent and conversation piece!","Very nice table, heavy wood, grain shows up nicely. Love this as an accent and conversation piece!",2017-07-14,Raechell Solid Wood End Table_90条.xlsx,Sheet1,12933120,艺术感/收藏感; 材质质感; 做工质量; 情绪价值,4,正向,"艺术感/收藏感: conversation | 材质质感: wood, grain | 做工质量: heavy | 情绪价值: love"
Unknown,Randal Chenille Accent Chair,5.0,,Super cute LITTLE chair. Well made,Super cute LITTLE chair. Well made,2026-03-09,Randal Chenille Accent Chair_11条.xlsx,Sheet1,162838427,外观审美; 做工质量; 尺寸与空间适配,3,正向,外观审美: cute | 做工质量: well made | 尺寸与空间适配: little
Unknown,Randal Chenille Accent Chair,4.0,,"Chair looks great. It’s a little smaller than I expected and it’s pretty firm, but I think over time it will soften up. Overall solid chair for the price.","Chair looks great. It’s a little smaller than I expected and it’s pretty firm, but I think over time it will soften up. Overall solid chair for the price.",2026-04-21,Randal Chenille Accent Chair_11条.xlsx,Sheet1,165166156,外观审美; 做工质量; 尺寸与空间适配; 舒适度/实用性; 价格价值感; 照片与实物差异,6,中性,"外观审美: pretty, looks | 做工质量: solid | 尺寸与空间适配: little, smaller | 舒适度/实用性: firm | 价格价值感: price | 照片与实物差异: expected"
Unknown,Randal Chenille Accent Chair,5.0,,"I wasn’t sure what to expect upon arrival, but this chair has exceeded my expectations. It’s elegant, stylish and very comfortable. It was the perfect addition to my living room, so I purchased a second chair. Highly recommend!","I wasn’t sure what to expect upon arrival, but this chair has exceeded my expectations. It’s elegant, stylish and very comfortable. It was the perfect addition to my living room, so I purchased a second chair. Highly recommend!",2026-04-18,Randal Chenille Accent Chair_11条.xlsx,Sheet1,165075240,外观审美; 尺寸与空间适配; 舒适度/实用性; 情绪价值; 照片与实物差异,5,正向,"外观审美: stylish | 尺寸与空间适配: room | 舒适度/实用性: comfortable | 情绪价值: perfect, recommend | 照片与实物差异: exceeded my expectations"
Unknown,Randal Chenille Accent Chair,1.0,,This chair is mini!! And 80 to return. What a rip off. I messsed up and didn’t measure the height. It is soooooo short!!,This chair is mini!! And 80 to return. What a rip off. I messsed up and didn’t measure the height. It is soooooo short!!,2026-01-13,Randal Chenille Accent Chair_11条.xlsx,Sheet1,160612758,尺寸与空间适配,1,负向,"尺寸与空间适配: short, height"
Unknown,Randal Chenille Accent Chair,5.0,,very nice and looks chuncky and cute but not too big,very nice and looks chuncky and cute but not too big,2026-04-17,Randal Chenille Accent Chair_11条.xlsx,Sheet1,165034927,外观审美,1,正向,"外观审美: cute, looks"
Unknown,Randal Chenille Accent Chair,5.0,,So stylish! Love it!,So stylish! Love it!,2025-11-30,Randal Chenille Accent Chair_11条.xlsx,Sheet1,158812868,外观审美; 情绪价值,2,正向,外观审美: stylish | 情绪价值: love
Unknown,Randal Chenille Accent Chair,5.0,,I got the dark brown. It's firm but comfortable and it's low but it works for me. Love it.,I got the dark brown. It's firm but comfortable and it's low but it works for me. Love it.,2026-05-16,Randal Chenille Accent Chair_11条.xlsx,Sheet1,166541306,舒适度/实用性; 情绪价值,2,正向,"舒适度/实用性: comfortable, firm | 情绪价值: love"
Unknown,Randal Chenille Accent Chair,5.0,,They are aesthetically pleasing but not the most comfortable chairs I've sat in. I use them for staging so they fit my needs perfectly!,They are aesthetically pleasing but not the most comfortable chairs I've sat in. I use them for staging so they fit my needs perfectly!,2026-03-07,Randal Chenille Accent Chair_11条.xlsx,Sheet1,162801507,尺寸与空间适配; 舒适度/实用性,2,正向,"尺寸与空间适配: fit | 舒适度/实用性: comfortable, use"
Unknown,Randal Chenille Accent Chair,5.0,,"Super cute chair looks fantastic in my living room with my color scheme, however, it was a little smaller than I expected. I should’ve checked the measurements first.","Super cute chair looks fantastic in my living room with my color scheme, however, it was a little smaller than I expected. I should’ve checked the measurements first.",2025-10-28,Randal Chenille Accent Chair_11条.xlsx,Sheet1,157121664,外观审美; 尺寸与空间适配; 照片与实物差异,3,中性,"外观审美: cute, looks, color | 尺寸与空间适配: room, little, smaller | 照片与实物差异: expected"
